id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxonRank,reportingStatus,direct_solow_pp,species,subspecies,variety,nameStatus,inSummary
51305,51304,Tamarix,Tamarisks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31521/medium.jpg,,,,,,,,,
51338,51337,Limnanthes,Meadowfoams,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/27886/medium.jpg,,,,,,,,,
51935,51937,Drosera,Sundews,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61889240/medium.jpg,,,,,,,,,
52470,52469,Philadelphus,mock oranges,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/83023833/medium.jpeg,,,,,,,,,
52616,52615,Zostera,Eelgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/35524456/medium.jpg,,,,,,,,,
52631,64657,Azolla,Mosquito Ferns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/35465064/medium.jpg,,,,,,,,,
52643,52642,Juncus,Rushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/403792468/medium.jpeg,,,,,,,,,
52679,47754,Polypodiaceae,polypody family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/8304/medium.jpg,,,,,,,,,
52682,47754,Dennstaedtiaceae,bracken family,family,https://inaturalist-open-data.s3.amazonaws.com/photos/143677347/medium.jpeg,,,,,,,,,
52689,781703,Sambucus,elders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/138654790/medium.jpeg,,,,,,,,,
52942,48932,Navarretia,Pincushion plants,genus,https://static.inaturalist.org/photos/41009557/medium.jpeg,,,,,,,,,
52972,47790,Epilobium,willowherbs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/148751902/medium.jpg,,,,,,,,,
52995,71417,Claytonia,spring beauties,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8870/medium.jpg,,,,,,,,,
52997,48932,Collomia,trumpets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12790537/medium.jpeg,,,,,,,,,
53350,58321,Aesculus,buckeyes and horse-chestnuts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/277035469/medium.jpg,,,,,,,,,
53352,49155,Alnus,alders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/111091510/medium.jpg,,,,,,,,,
53373,49155,Corylus,hazels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/158366483/medium.jpg,,,,,,,,,
53453,47567,Salix,Willows,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11846/medium.jpg,,,,,,,,,
53549,53548,Ulmus,elms,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/233093151/medium.jpg,,,,,,,,,
53782,53781,Humulus,Hops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16500/medium.jpg,,,,,,,,,
53854,53855,Ilex,hollies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/84984390/medium.jpg,,,,,,,,,
54262,47562,Abies,firs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/108627343/medium.jpeg,,,,,,,,,
54495,54497,Juglans,Walnuts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/340610/medium.jpg,,,,,,,,,
54769,49155,Carpinus,hornbeams,genus,https://static.inaturalist.org/photos/2999193/medium.jpg,,,,,,,,,
54774,781703,Viburnum,viburnums,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1089094/medium.JPG,,,,,,,,,
54806,47733,Fraxinus,ashes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/74674308/medium.jpeg,,,,,,,,,
55209,47555,Taxus brevifolia,Pacific yew,species,https://inaturalist-open-data.s3.amazonaws.com/photos/99338130/medium.jpeg,Taxus brevifolia,species,confirmed,1,brevifolia,"","",accepted,1
55796,52642,Luzula,woodrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/362795943/medium.jpg,,,,,,,,,
56008,47790,Camissonia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10203/medium.jpg,,,,,,,,,
57280,57279,Ailanthus,ailanthuses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/100632055/medium.jpeg,,,,,,,,,
57624,50361,Elodea,waterweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/57234967/medium.jpeg,,,,,,,,,
57849,51121,Nuphar,yellow pond-lilies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31258607/medium.jpeg,,,,,,,,,
57861,57860,Utricularia,Bladderworts,genus,https://static.inaturalist.org/photos/48651143/medium.jpg,,,,,,,,,
58937,58935,Lythrum,Lythrum Loosestrifes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/41847224/medium.jpeg,,,,,,,,,
58971,48932,Leptosiphon,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12291/medium.jpg,,,,,,,,,
58992,47365,Portulaca,purslanes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/179511327/medium.jpeg,,,,,,,,,
59110,59109,Potamogeton,Pondweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30550982/medium.jpg,,,,,,,,,
59993,59992,Comandra,Comandras,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14050/medium.jpg,,,,,,,,,
60207,60205,Myriophyllum,Milfoils,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/265825659/medium.jpeg,,,,,,,,,
60254,48072,Alisma,water-plantains,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/93220613/medium.jpeg,,,,,,,,,
60270,60266,Triglochin,Arrowgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/59035806/medium.jpeg,,,,,,,,,
60464,60463,Butomus,flowering-rushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/458759061/medium.jpeg,,,,,,,,,
60999,60998,Ceratophyllum,Hornworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/80184/medium.jpg,,,,,,,,,
61092,61091,Ruppia,widgeonweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/219507/medium.jpg,,,,,,,,,
61117,48694,Sparganium,bur-reeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15187/medium.jpg,,,,,,,,,
61215,48932,Microsteris,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/117136991/medium.jpeg,,,,,,,,,
61316,50313,Daphne,Daphnes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/55518212/medium.jpg,,,,,,,,,
63573,47562,Picea,spruces,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10967638/medium.jpeg,,,,,,,,,
63827,60115,Isoetes nuttallii,Nuttall's quillwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/184745293/medium.jpeg,Isoetes nuttallii,species,confirmed,1,nuttallii,"","",accepted,1
63875,58771,Selaginella wallacei,Wallace's spikemoss,species,https://inaturalist-open-data.s3.amazonaws.com/photos/78629207/medium.jpg,Selaginella wallacei,species,confirmed,,wallacei,"","",accepted,1
63963,47539,Paxistima,Mountain-Lovers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/48990/medium.jpg,,,,,,,,,
64322,57010,Cistus,Shrubby Rock-roses,genus,https://static.inaturalist.org/photos/186370547/medium.jpg,,,,,,,,,
64662,47754,Aspleniaceae,spleenwort family,family,https://static.inaturalist.org/photos/92877566/medium.jpeg,,,,,,,,,
69819,47733,Ligustrum,privets,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/126520804/medium.jpeg,,,,,,,,,
72020,71408,Brasenia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/422479/medium.jpg,,,,,,,,,
72235,62369,Menyanthes,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6099661/medium.jpg,,,,,,,,,
72249,50361,Najas,naiads,genus,https://static.inaturalist.org/photos/35036461/medium.jpg,,,,,,,,,
72297,52615,Phyllospadix,surfgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/83987/medium.JPG,,,,,,,,,
72359,64695,Shepherdia,Buffaloberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/82156678/medium.jpeg,,,,,,,,,
82888,47733,Jasminum,jasmine,genus,https://static.inaturalist.org/photos/550743515/medium.jpg,,,,,,,,,
123043,50361,Vallisneria,tapegrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/221042822/medium.jpeg,,,,,,,,,
133386,47555,Taxus cuspidata,Japanese yew,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12117252/medium.jpeg,Taxus cuspidata,species,confirmed,1,cuspidata,"","",accepted,1
133400,50318,Buxus,boxes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/221901/medium.jpg,,,,,,,,,
137473,60115,Isoetes maritima,maritime quillwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7831899/medium.jpg,Isoetes maritima,species,unconfirmed,0.522522522522523,maritima,"","",accepted,1
144238,60115,Isoetes tenella,spiny-spore quillwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/553075/medium.jpg,Isoetes tenella,species,unconfirmed,0.615942028985507,tenella,"","",accepted,1
204142,47621,Spinulum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8761053/medium.jpeg,,,,,,,,,
319976,64552,Erythranthe,monkeyflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72061328/medium.jpeg,,,,,,,,,
332916,47754,Cystopteridaceae,"",family,https://static.inaturalist.org/photos/45118360/medium.jpg,,,,,,,,,
332930,47754,Athyriaceae,lady ferns and allies,family,https://inaturalist-open-data.s3.amazonaws.com/photos/506259/medium.jpg,,,,,,,,,
564913,47790,Chamaenerion,fireweeds,genus,https://static.inaturalist.org/photos/4366320/medium.jpeg,,,,,,,,,
47179,133387,Arctostaphylos,bearberries and manzanitas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8370/medium.jpg,,,,,,,,,
47324,50638,Collinsia,Blue-eyed Marys,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3543523/medium.JPG,,,,,,,,,
47589,47217,Cypripedium,Hardy slipper orchids,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2696/medium.jpg,,,,,,,,,
47892,47889,Impatiens glandulifera,Himalayan balsam,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1204644/medium.,Impatiens glandulifera,species,confirmed,0.988095238095238,glandulifera,"","",accepted,1
48039,48040,Lobelia,Lobelias,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/50470011/medium.jpg,,,,,,,,,
48063,48064,Lysimachia,Loosestrifes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24762031/medium.jpg,,,,,,,,,
48245,48231,Aquilegia,columbines,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/245963537/medium.jpg,,,,,,,,,
48252,48253,Thuja plicata,western redcedar,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7846522/medium.jpeg,Thuja plicata,species,confirmed,1,plicata,"","",accepted,1
48254,48255,Tsuga heterophylla,western hemlock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/45391159/medium.jpg,Tsuga heterophylla,species,confirmed,1,heterophylla,"","",accepted,1
48385,48386,Heuchera,alumroots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7665173/medium.jpg,,,,,,,,,
48528,48527,Symphoricarpos,snowberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/44050/medium.jpg,,,,,,,,,
48596,48040,Campanula,bellflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/360354966/medium.jpg,,,,,,,,,
48621,48620,Echinocystis,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15560/medium.jpg,,,,,,,,,
48685,48686,Typha latifolia,broadleaf cattail,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4280840/medium.jpeg,Typha latifolia,species,confirmed,1,latifolia,"","",accepted,1
48729,48536,Lysichiton,skunk cabbages,genus,https://static.inaturalist.org/photos/270505564/medium.jpg,,,,,,,,,
49340,47322,Castilleja,Paintbrushes,genus,https://static.inaturalist.org/photos/342511568/medium.jpg,,,,,,,,,
49347,48150,Phacelia,Scorpionweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/32535473/medium.jpg,,,,,,,,,
49389,48567,Stellaria,chickweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/236995747/medium.jpg,,,,,,,,,
49465,49464,Trillium,trilliums,genus,https://static.inaturalist.org/photos/15296295/medium.jpg,,,,,,,,,
49478,133387,Monotropa,Indian pipes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/99737854/medium.jpeg,,,,,,,,,
49650,49464,Toxicoscordion,Deathcamas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1832/medium.jpg,,,,,,,,,
49883,49156,Betula papyrifera,paper birch,species,https://static.inaturalist.org/photos/318921929/medium.jpeg,Betula papyrifera,species,confirmed,1,papyrifera,"","",accepted,1
50259,59992,Arceuthobium,Dwarf-Mistletoes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9166/medium.jpg,,,,,,,,,
50636,50638,Plantago,plantains,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31254943/medium.jpg,,,,,,,,,
50646,47322,Orthocarpus,owl's-clovers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/24238/medium.jpg,,,,,,,,,
50651,48150,Nemophila,baby blue eyes and allies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4795045/medium.jpg,,,,,,,,,
50791,50638,Linaria,Toadflaxes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/607688611/medium.jpg,,,,,,,,,
50793,47322,Triphysaria,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/185414246/medium.jpeg,,,,,,,,,
50800,48386,Lithophragma,woodland stars,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6257/medium.jpg,,,,,,,,,
50853,48567,Cerastium,Mouse-ear Chickweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/46801074/medium.jpeg,,,,,,,,,
51047,133387,Arbutus,madrones,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/335168998/medium.jpg,,,,,,,,,
51072,47328,Prosartes,American fairybells,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7515240/medium.jpg,,,,,,,,,
51079,48874,Toxicodendron,poison ivies and oaks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/64172688/medium.jpg,,,,,,,,,
51086,47599,Triteleia,triplet lilies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/200077190/medium.jpg,,,,,,,,,
51287,47322,Bellardia,"",genus,https://static.inaturalist.org/photos/22804828/medium.jpeg,,,,,,,,,
51309,51308,Linum,Flaxes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/102736146/medium.jpeg,,,,,,,,,
51611,50638,Veronica,speedwells,genus,https://static.inaturalist.org/photos/379019197/medium.jpeg,,,,,,,,,
51644,48386,Tiarella,foamflowers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/32377/medium.jpg,,,,,,,,,
51656,48386,Tellima,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6256/medium.jpg,,,,,,,,,
51753,47599,Brodiaea,Brodiaeas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11765/medium.jpg,,,,,,,,,
51874,48527,Lonicera,honeysuckles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/120273217/medium.jpg,,,,,,,,,
51886,51885,Urtica,nettles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/202182474/medium.jpeg,,,,,,,,,
52117,133387,Pterospora,pinedrops,genus,https://static.inaturalist.org/photos/12953782/medium.jpg,,,,,,,,,
52326,52327,Amaranthus,amaranths,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2592919/medium.jpg,,,,,,,,,
52614,52616,Zostera marina,Eelgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/407129386/medium.jpeg,Zostera marina,species,confirmed,1,marina,"","",accepted,1
52618,50255,Abronia latifolia,Yellow Sand Verbena,species,https://inaturalist-open-data.s3.amazonaws.com/photos/134163106/medium.jpg,Abronia latifolia,species,confirmed,1,latifolia,"","",accepted,1
52670,332930,Athyrium,lady ferns,genus,https://static.inaturalist.org/photos/55216721/medium.jpeg,,,,,,,,,
52683,52682,Pteridium,brackens,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/149174235/medium.jpeg,,,,,,,,,
52686,48434,Woodwardia,chain ferns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34686130/medium.jpg,,,,,,,,,
52761,71412,Hypericum,St. John's worts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72000734/medium.jpg,,,,,,,,,
52861,52860,Asarum,wild gingers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/185816053/medium.jpeg,,,,,,,,,
52996,52997,Collomia heterophylla,variableleaf collomia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/270972938/medium.jpg,Collomia heterophylla,species,confirmed,1,heterophylla,"","",accepted,1
53030,48527,Dipsacus,teasels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/88464071/medium.jpg,,,,,,,,,
53145,48620,Marah,Man-roots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7720/medium.jpg,,,,,,,,,
53157,52942,Navarretia squarrosa,Skunkweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/206639053/medium.jpg,Navarretia squarrosa,species,confirmed,0.99236641221374,squarrosa,"","",accepted,1
53300,48231,Thalictrum,meadow-rues,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/320818137/medium.jpg,,,,,,,,,
53303,48386,Tolmiea,piggyback plants and youth-on-ages,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6254/medium.jpg,,,,,,,,,
53317,49194,Verbena,vervains,genus,https://static.inaturalist.org/photos/2037681/medium.jpg,,,,,,,,,
53424,49041,Frangula,False-Buckthorns,genus,https://static.inaturalist.org/photos/18560465/medium.jpeg,,,,,,,,,
53914,48623,Scutellaria,skullcaps,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/81900020/medium.jpeg,,,,,,,,,
53984,50638,Digitalis,Foxgloves,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/229075348/medium.jpg,,,,,,,,,
54491,53373,Corylus avellana,common hazel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/249644515/medium.jpg,Corylus avellana,species,new,1,avellana,"","",accepted,1
54519,48536,Lemna,Duckweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1934694/medium.jpg,,,,,,,,,
55434,48386,Saxifraga,Saxifrages,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/951633/medium.JPG,,,,,,,,,
55677,48567,Sagina,pearlworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11491/medium.jpg,,,,,,,,,
55714,48623,Teucrium,Woodsages,genus,https://static.inaturalist.org/photos/165031656/medium.jpg,,,,,,,,,
55728,50638,Cymbalaria,Cancerworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31090428/medium.jpg,,,,,,,,,
55731,48567,Spergularia,Sand-Spurries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15788/medium.jpg,,,,,,,,,
55754,48527,Valerianella,Cornsalads,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/71484174/medium.jpg,,,,,,,,,
55801,54769,Carpinus betulus,European Hornbeam,species,https://static.inaturalist.org/photos/46763976/medium.jpeg,Carpinus betulus,species,new,1,betulus,"","",accepted,1
55847,47538,Euonymus europaeus,Spindle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/165386172/medium.jpeg,Euonymus europaeus,species,new,1,europaeus,"","",accepted,1
55869,48064,Cyclamen,Cyclamen,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/185832249/medium.jpeg,,,,,,,,,
55883,52849,Hedera,ivies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/63122305/medium.jpg,,,,,,,,,
55968,48623,Galeopsis,Hempnettles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30162184/medium.jpg,,,,,,,,,
56011,51305,Tamarix parviflora,small-flowered tamarisk,species,https://inaturalist-open-data.s3.amazonaws.com/photos/363181277/medium.jpg,Tamarix parviflora,species,confirmed,0.96875,parviflora,"","",accepted,1
